Timestamp,PDoA,AoA
2026-01-04T02:46:46.746Z,-150.28952,-66.12916191901171
2026-01-04T02:46:46.961Z,-144.302551,-61.40579598953627
2026-01-04T02:46:47.162Z,-141.029312,-59.105574003385016
2026-01-04T02:46:47.355Z,-146.540665,-63.081265946022725
2026-01-04T02:46:47.550Z,-147.491867,-63.82322817249562
2026-01-04T02:46:47.747Z,-142.316223,-59.990818873408664
2026-01-04T02:46:47.949Z,-149.170456,-65.18271853516178
2026-01-04T02:46:48.153Z,-134.902466,-55.16847910491339
2026-01-04T02:46:48.354Z,-143.966843,-61.162208004788276
2026-01-04T02:46:48.567Z,-149.618088,-65.5571712213793
2026-01-04T02:46:48.766Z,-157.843155,-73.82623130800138
2026-01-04T02:46:48.969Z,-142.316223,-59.990818873408664
2026-01-04T02:46:49.166Z,-142.120392,-59.85459380965654
2026-01-04T02:46:49.373Z,-146.988297,-63.42803705345408
2026-01-04T02:46:49.566Z,-141.924561,-59.718924190373905
2026-01-04T02:46:49.767Z,-142.092407,-59.83517226189238
2026-01-04T02:46:49.962Z,-148.666885,-64.76769826539736
2026-01-04T02:46:50.163Z,-144.973984,-61.89877967262945
2026-01-04T02:46:50.362Z,-142.092407,-59.83517226189238
2026-01-04T02:46:50.561Z,-140.301926,-58.61519799961634
2026-01-04T02:46:50.771Z,-148.1633,-64.358950137737
2026-01-04T02:46:50.967Z,-146.988297,-63.42803705345408
2026-01-04T02:46:51.174Z,-140.58168,-58.80297696857155
2026-01-04T02:46:51.373Z,-145.1978,-62.06488431161743
2026-01-04T02:46:51.572Z,-146.316864,-62.90943360066674
2026-01-04T02:46:51.771Z,-136.972717,-56.452905744409485
2026-01-04T02:46:51.976Z,-137.392365,-56.71857310366107
2026-01-04T02:46:52.179Z,-140.805496,-58.953943625220056
2026-01-04T02:46:52.374Z,-139.910248,-58.35397433249849
2026-01-04T02:46:52.573Z,-140.58168,-58.80297696857155
2026-01-04T02:46:52.772Z,-139.854294,-58.31681437456394
2026-01-04T02:46:52.974Z,-140.58168,-58.80297696857155
2026-01-04T02:46:53.176Z,-145.70137,-62.441971847836
2026-01-04T02:46:53.379Z,-143.910889,-61.12179082168942
2026-01-04T02:46:53.584Z,-149.22641,-65.22923487358095
2026-01-04T02:46:53.795Z,-152.47168,-68.0848712519246
2026-01-04T02:46:53.982Z,-152.080002,-67.7218728405768
2026-01-04T02:46:54.195Z,-138.343567,-57.32782318101226
2026-01-04T02:46:54.390Z,-139.518585,-58.09467885888179
2026-01-04T02:46:54.585Z,-143.407303,-60.760333652684764
2026-01-04T02:46:54.798Z,-143.239456,-60.64076114642053
2026-01-04T02:46:54.991Z,-151.856201,-67.51695821353587
2026-01-04T02:46:55.190Z,-147.156158,-63.55916155088017
2026-01-04T02:46:55.393Z,-145.869232,-62.568732215243315
2026-01-04T02:46:55.588Z,-144.078735,-61.24318653636244
2026-01-04T02:46:55.787Z,-142.512054,-60.12760703980231
2026-01-04T02:46:55.994Z,-142.092407,-59.83517226189238
2026-01-04T02:46:56.199Z,-148.94664,-64.99746385839912
2026-01-04T02:46:56.406Z,-144.526367,-61.56925653779695
2026-01-04T02:46:56.605Z,-146.820435,-63.297509044882666
2026-01-04T02:46:56.806Z,-139.182861,-57.87390830232689
2026-01-04T02:46:56.999Z,-141.924561,-59.718924190373905
2026-01-04T02:46:57.206Z,-149.450226,-65.41612475705153
2026-01-04T02:46:57.401Z,-151.184769,-66.91253718424669
2026-01-04T02:46:57.604Z,-137.951904,-57.07574969974503
2026-01-04T02:46:57.803Z,-140.07811,-58.46568964050354
2026-01-04T02:46:58.004Z,-152.47168,-68.0848712519246
2026-01-04T02:46:58.203Z,-146.988297,-63.42803705345408
2026-01-04T02:46:58.404Z,-140.973358,-59.06760364716488
2026-01-04T02:46:58.604Z,-144.806137,-61.77480174987285
2026-01-04T02:46:58.802Z,-149.394272,-65.36927766593932
2026-01-04T02:46:59.002Z,-147.491867,-63.82322817249562
2026-01-04T02:46:59.222Z,-138.119751,-57.1835650669796
2026-01-04T02:46:59.413Z,-150.121658,-65.98496013773331
2026-01-04T02:46:59.622Z,-147.603775,-63.911805992059676
2026-01-04T02:46:59.809Z,-142.73587,-60.28464236984805
2026-01-04T02:47:00.026Z,-146.093048,-62.73859144338306
2026-01-04T02:47:00.209Z,-146.764481,-63.25413091625966
2026-01-04T02:47:00.410Z,-146.708527,-63.210817857402816
2026-01-04T02:47:00.610Z,-139.854294,-58.31681437456394
2026-01-04T02:47:00.816Z,-140.35788,-58.652675080957785
2026-01-04T02:47:01.017Z,-147.156158,-63.55916155088017
2026-01-04T02:47:01.224Z,-141.980515,-59.757632282740985
2026-01-04T02:47:01.433Z,-146.316864,-62.90943360066674
2026-01-04T02:47:01.622Z,-147.379959,-63.734928063117096
2026-01-04T02:47:01.827Z,-141.700745,-59.564537438905816
2026-01-04T02:47:02.036Z,-142.064438,-59.815773129068255
2026-01-04T02:47:02.233Z,-150.177612,-66.03293667457591
2026-01-04T02:47:02.436Z,-157.171722,-73.00609934950046
2026-01-04T02:47:02.621Z,-152.695496,-68.29488804043558
2026-01-04T02:47:02.832Z,-142.791824,-60.32401912639514
2026-01-04T02:47:03.023Z,-139.462631,-58.05778906569269
2026-01-04T02:47:03.226Z,-140.973358,-59.06760364716488
2026-01-04T02:47:03.429Z,-151.464523,-67.1625303636172
2026-01-04T02:47:03.628Z,-142.288254,-59.97132863180739
2026-01-04T02:47:03.833Z,-147.547821,-63.867482191458485
2026-01-04T02:47:04.036Z,-150.457367,-66.27417552690332
2026-01-04T02:47:04.235Z,-139.518585,-58.09467885888179
2026-01-04T02:47:04.438Z,-138.511429,-57.43638949187233
2026-01-04T02:47:04.649Z,-142.73587,-60.28464236984805
2026-01-04T02:47:04.846Z,-137.448318,-56.754137173870404
2026-01-04T02:47:05.041Z,-147.827591,-64.08980621220608
2026-01-04T02:47:05.242Z,-147.324005,-63.690881271832
2026-01-04T02:47:05.453Z,-153.310974,-68.88266129751035
2026-01-04T02:47:05.644Z,-148.890686,-64.95135060229251
2026-01-04T02:47:05.841Z,-143.519211,-60.84030405014016
2026-01-04T02:47:06.042Z,-141.532883,-59.4492105099191
2026-01-04T02:47:06.245Z,-137.728088,-56.93246853203484
2026-01-04T02:47:06.450Z,-136.525101,-56.17156503889162
2026-01-04T02:47:06.643Z,-155.549088,-71.16686038080645
